scenario_id,arrival_rate_mean,res_Clerk_amount,res_Clerk_cost,res_Credit_Officer_amount,res_Credit_Officer_cost,res_System_amount,res_System_cost,el_sid-4B24111F-B305-4608-9E12-744B47C44D0D_duration,el_sid-D048D99D-F549-43B8-8ACB-5AE153B12B0F_duration,el_sid-3744BAA1-9382-4FAB-B7FE-B6A333F10D25_duration,el_sid-622A1118-4766-43B2-A004-7DADE521982D_duration,el_sid-02577CBF-ABA3-4EFD-9480-E1DFCF238B1C_duration,el_sid-503A048D-6344-446A-8D67-172B164CF8FA_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
2222,1172.32,5,17.87,5,67.55,2,0.01,64.23,164.75,0.01,105.75,220.03,77.09,38220.828936814556,826.0526872665777,57279.27008925355,744.6671834932505,112182.5407722644,1470.9354511608342,7,True,True,True,True
2242,2102.82,11,55.92,3,44.84,2,0.01,103.98,80.72,0.01,82.05,88.92,65.98,15590.601281685975,175.39565529110018,55378.444345326956,1013.7976346974838,109926.17166323568,2051.181381535736,6,True,True,True,True
2233,1153.65,5,57.41,6,33.57,2,0.01,142.32,62.76,0.01,35.24,169.4,118.39,33154.04637905561,356.0981463270527,56551.076990940885,389.9456509828376,111292.11717072867,809.2221512103314,5,True,True,True,True
2223,996.55,8,49.56,11,92.58,1,0.01,68.48,184.49,0.01,61.05,289.94,115.68,87907.34118757535,1370.5159844781235,56689.37237885374,431.12391961708255,111297.09009614542,860.4614092773064,6,True,True,True,True
2238,1333.41,7,28.52,4,116.76,2,0.01,39.94,265.0,0.01,53.06,228.14,115.73,60002.49474849446,935.5953385170126,57075.83440237708,733.9103560356514,111513.6537568538,1465.6768887108165,5,True,True,True,True
2240,2020.61,2,47.82,12,37.87,1,0.01,34.36,299.78,0.01,42.18,138.52,35.02,22971.57492789205,296.3782397504919,59830.18953353954,401.3273957499592,115784.0816784536,803.09700516621,5,True,True,True,True
2149,776.06,2,34.95,11,108.68,1,0.01,91.84,119.04,0.01,105.24,84.67,94.1,53016.455349095064,612.5564653581686,73315.94525468393,1662.964336865967,133200.06114868054,2711.9541236333253,8,True,True,True,True
2218,1037.25,5,28.85,2,84.41,2,0.01,146.9,277.46,0.01,80.01,117.87,34.99,49288.935740405344,630.1327960408394,60802.023419041536,910.0710817169917,117342.11308150327,1714.482333911559,5,True,True,True,True
2241,2367.92,12,36.9,3,40.24,2,0.01,29.71,218.11,0.01,106.58,250.17,103.1,18355.207787748674,382.1178249223148,57143.17340317844,1451.859610565502,111820.09693029383,2892.464688466359,9,True,True,True,True
2245,1754.52,12,60.85,9,98.07,2,0.01,53.79,200.1,0.01,74.0,146.19,50.74,38460.680800766124,691.5757642942416,55316.27089946747,999.4160624732704,109650.247763076,1931.5688633529464,6,True,True,True,True
