scenario_id,arrival_rate_mean,res_Clerk_amount,res_Clerk_cost,res_Credit_Officer_amount,res_Credit_Officer_cost,res_System_amount,res_System_cost,el_sid-4B24111F-B305-4608-9E12-744B47C44D0D_duration,el_sid-D048D99D-F549-43B8-8ACB-5AE153B12B0F_duration,el_sid-3744BAA1-9382-4FAB-B7FE-B6A333F10D25_duration,el_sid-622A1118-4766-43B2-A004-7DADE521982D_duration,el_sid-02577CBF-ABA3-4EFD-9480-E1DFCF238B1C_duration,el_sid-503A048D-6344-446A-8D67-172B164CF8FA_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
1015,1247.83,5,43.67,8,29.76,2,0.01,68.28,222.85,0.01,64.88,112.68,40.15,28500.956768217107,392.23542004900895,56555.9957873,847.6272444255118,111010.4814560158,1643.948178553292,5,True,True,True,True
1016,1010.38,11,28.57,6,80.87,1,0.01,142.11,193.62,0.01,115.57,137.36,25.48,49164.180543743605,400.9980396327781,55960.85919540414,970.8443103396272,110273.4389029322,1935.3715807935173,6,True,True,True,True
1017,2253.03,6,61.06,11,82.96,1,0.01,101.15,166.56,0.01,43.05,124.18,136.4,26287.430534117928,655.9898768170483,55371.31440582543,1410.5423171569475,109556.9513535275,2815.1279729638086,9,True,True,True,True
1018,1669.16,3,55.75,7,105.51,2,0.01,60.43,199.01,0.01,106.05,250.63,109.05,55600.370092249126,981.6706949002634,57734.10254408546,1047.2154148910663,112765.35925560237,2062.390816775792,7,True,True,True,True
1019,990.47,2,34.51,6,107.02,1,0.01,57.86,73.33,0.01,88.24,217.94,82.59,66157.10496157676,835.6601562070994,58605.74390700028,1204.2857323940898,114141.39117032874,2307.890724570757,7,True,True,True,True
1020,1641.66,10,13.97,5,94.23,2,0.01,85.67,184.91,0.01,74.41,268.35,118.41,40896.13924613891,780.7030063678225,56161.65646182448,1011.9523744895312,110147.20557030028,2096.281338996872,7,True,True,True,True
1021,1273.9,7,62.05,2,31.85,2,0.01,112.64,193.09,0.01,116.95,245.42,31.44,46453.0739470622,771.8987884218732,61241.85215180812,1524.06945088308,115514.8318680294,2283.8977378536583,10,True,True,True,True
1022,600.95,5,40.97,12,87.84,2,0.01,123.34,143.74,0.01,118.67,146.59,134.14,93704.10065642351,1159.1875088898364,60441.74217035368,285.1806878668023,116771.18837680214,495.0023744600691,5,True,True,True,True
1023,1209.96,9,57.75,11,98.46,1,0.01,35.05,115.36,0.01,121.86,142.16,44.37,45250.48531346717,244.82209155229427,54757.016082515496,597.2480443050764,108681.10679945214,1230.7268144109016,5,True,True,True,True
1024,1180.43,11,29.44,4,112.93,1,0.01,135.69,252.72,0.01,53.14,260.23,77.05,77773.37854928918,756.6122940075496,57418.10359147704,981.7152868574464,111571.83067728796,1878.552538032828,6,True,True,True,True
1025,2078.01,9,18.51,8,47.06,1,0.01,106.08,49.46,0.01,134.32,105.35,130.15,9455.70855957192,199.7454282500956,54853.77678152079,967.3757043455832,108848.76386096454,1921.358035113168,7,True,True,True,True
1026,907.33,8,20.21,8,23.73,2,0.01,78.64,91.52,0.01,76.14,240.63,79.21,22648.62730803107,269.5170458068963,55672.028239036525,514.7634436391546,109647.43612864969,959.3393794597164,5,True,True,True,True
1027,650.35,2,39.67,8,21.21,2,0.01,69.27,75.89,0.01,130.65,176.26,108.98,33343.56847496284,150.0649986289498,63761.74973957832,858.6490157348982,121252.08033146308,1658.9796413217916,5,True,True,True,True
1028,2069.11,11,45.45,6,39.04,1,0.01,148.19,159.66,0.01,54.82,171.19,57.46,22111.622887416,405.9527773653904,55985.242485645285,1047.869589242884,110915.9551257051,2097.163696672133,6,True,True,True,True
1029,2106.2,3,12.58,11,39.32,2,0.01,91.68,107.8,0.01,41.49,240.55,133.71,12985.484845050183,142.0306723683877,57024.2287930424,791.3659726461347,112208.97672711752,1582.7051963497754,5,True,True,True,True
1030,1026.36,9,52.67,2,80.38,2,0.01,61.24,58.44,0.01,42.05,182.8,117.19,46320.81170744742,551.2739536400361,59753.92742741907,955.414922659002,114188.17897262843,1807.571404273665,5,True,True,True,True
1031,1846.62,11,44.76,12,91.21,2,0.01,30.83,121.99,0.01,25.11,103.97,43.66,19776.341260475117,396.0118199277933,54622.00879744935,983.0697224749572,108568.44378734568,1927.2756087997236,7,True,True,True,True
1032,2179.93,8,62.32,4,94.91,1,0.01,28.31,110.57,0.01,115.78,174.39,82.56,27490.43734450666,713.8598832646085,55299.71881956453,1188.2883164967834,109327.00253824418,2361.643194689665,9,True,True,True,True
1033,2090.65,6,58.33,11,85.7,1,0.01,100.23,120.59,0.01,50.76,184.6,96.41,30537.33061839529,441.6932164088024,55195.351141292536,960.874118471268,109317.25791150858,1924.9426317177956,7,True,True,True,True
1034,2364.47,10,14.07,3,116.68,1,0.01,35.06,87.45,0.01,109.52,276.79,144.22,33982.67908741054,670.6901848896402,56129.12391907611,1293.9010677722165,109791.55882757288,2554.7230811605464,8,True,True,True,True
1035,1175.8,11,51.44,6,119.06,2,0.01,134.0,171.12,0.01,53.4,239.5,63.76,84815.65752646388,727.1235940497036,55577.2327247322,867.4587787054534,109248.55341835727,1689.465575018739,5,True,True,True,True
1036,1129.3,2,36.08,10,24.33,2,0.01,38.06,249.11,0.01,148.8,184.5,90.21,29763.684017526397,336.7910383885147,70536.92239017259,1811.2553093212864,129345.76394856922,2786.979801950588,10,True,True,True,True
1037,1180.2,12,41.97,5,67.74,1,0.01,137.31,261.71,0.01,64.12,158.02,127.23,52085.427856318856,824.6692188870137,56240.23169397145,850.554921896994,110541.1342750896,1665.6278266067586,5,True,True,True,True
1038,1188.16,6,30.67,3,60.13,2,0.01,118.49,284.94,0.01,47.53,196.69,75.17,44995.90467598982,608.4512753693984,58176.34231086476,300.6526323709513,112888.0348634903,547.3153872231559,5,True,True,True,True
1039,2164.78,3,39.08,7,99.99,2,0.01,108.17,214.95,0.01,86.18,131.69,102.19,27351.342648363967,328.7269369735923,57453.106396086514,1182.5939657330186,112476.18579298838,2360.0078214101645,7,True,True,True,True
1040,2094.34,3,47.36,10,91.65,2,0.01,128.62,148.78,0.01,116.66,196.24,74.03,34413.59554140905,942.8308121062772,57107.1572790847,985.1640743057972,111978.05110278795,1901.495383237926,11,True,True,True,True
1041,2222.62,5,56.4,6,66.55,1,0.01,133.15,225.43,0.01,58.26,231.22,120.55,35912.68075475109,248.80099313350937,56209.61897136901,688.8577838368464,110373.63100287748,1398.4482506520917,5,True,True,True,True
1042,1243.34,2,40.24,6,98.44,2,0.01,91.38,199.83,0.01,25.85,106.38,136.06,39228.43997304564,489.5164177253423,65992.01667498196,674.0833529768297,123903.849660622,873.1348024978382,5,True,True,True,True
1043,901.19,5,30.91,3,110.92,2,0.01,62.22,258.31,0.01,116.92,99.56,128.68,56838.80824663799,553.0366182569427,58986.15976236601,872.2609955094791,114539.37087423127,1686.914513574766,5,True,True,True,True
1044,622.27,10,11.68,11,117.07,1,0.01,106.68,211.91,0.01,66.31,160.09,83.97,84995.55495913846,1179.8911464062303,57820.189869183545,918.9408603217232,113144.64512324036,1752.5255115280336,6,True,True,True,True
1045,2127.26,4,47.77,5,78.72,1,0.01,68.08,75.33,0.01,99.28,136.44,116.27,19562.899003197257,447.6292317505685,55458.79500360826,997.7243596338012,110000.86477771332,1965.700871379604,8,True,True,True,True
1046,758.24,7,44.39,10,69.19,1,0.01,37.63,267.29,0.01,132.45,114.1,95.54,65723.42111757172,400.6687527060897,57935.79638924609,1025.5563525703142,113170.93160083618,1935.195893209493,6,True,True,True,True
1047,1596.05,11,27.28,6,79.99,2,0.01,29.98,223.12,0.01,72.35,241.29,129.45,37310.8856935623,328.700192242456,55746.44479826592,644.8198685033572,109568.75066945927,1299.770118758452,5,True,True,True,True
1048,1910.78,12,59.43,3,42.92,2,0.01,27.2,53.72,0.01,66.07,72.42,132.89,9599.226534855465,172.07245671343998,55029.33819210973,1305.9538764287754,109382.52914792694,2595.7698697601736,8,True,True,True,True
1049,1064.71,10,50.83,8,96.61,2,0.01,81.71,279.97,0.01,65.5,208.15,83.47,81196.9515936516,1324.2599383766567,56066.8802988934,818.8798771023072,110019.4737187019,1632.6042338410598,6,True,True,True,True
